id,number_of_epochs,model,architecture,object,optimizer,loss,learning_rate,sequence_len,number_of_layers,test_r2
763,400,Consumption,LSTM,5,RMSProp,MAE,0.001,12,2,0.122708
764,50,Consumption,LSTM,5,RMSProp,MAE,0.001,12,4,0.113286
764,100,Consumption,LSTM,5,RMSProp,MAE,0.001,12,4,0.10099
764,200,Consumption,LSTM,5,RMSProp,MAE,0.001,12,4,0.0735624
764,400,Consumption,LSTM,5,RMSProp,MAE,0.001,12,4,-0.119028
765,50,Consumption,LSTM,5,RMSProp,MAE,0.001,24,2,0.0801305
765,100,Consumption,LSTM,5,RMSProp,MAE,0.001,24,2,0.16816
765,200,Consumption,LSTM,5,RMSProp,MAE,0.001,24,2,0.163724
765,400,Consumption,LSTM,5,RMSProp,MAE,0.001,24,2,-0.0101085
766,50,Consumption,LSTM,5,RMSProp,MAE,0.001,24,4,0.131173
766,100,Consumption,LSTM,5,RMSProp,MAE,0.001,24,4,0.118198
766,200,Consumption,LSTM,5,RMSProp,MAE,0.001,24,4,0.151815
766,400,Consumption,LSTM,5,RMSProp,MAE,0.001,24,4,0.246793
767,50,Consumption,LSTM,5,RMSProp,MAE,0.001,36,2,0.0998741
767,100,Consumption,LSTM,5,RMSProp,MAE,0.001,36,2,0.199923
767,200,Consumption,LSTM,5,RMSProp,MAE,0.001,36,2,0.154986
767,400,Consumption,LSTM,5,RMSProp,MAE,0.001,36,2,0.186728
768,50,Consumption,LSTM,5,RMSProp,MAE,0.001,36,4,0.137617
768,100,Consumption,LSTM,5,RMSProp,MAE,0.001,36,4,0.177463
768,200,Consumption,LSTM,5,RMSProp,MAE,0.001,36,4,0.0263642
768,400,Consumption,LSTM,5,RMSProp,MAE,0.001,36,4,0.0655278
769,50,Consumption,GRU,5,RMSProp,MAE,0.001,12,2,0.153119
769,100,Consumption,GRU,5,RMSProp,MAE,0.001,12,2,0.0947398
769,200,Consumption,GRU,5,RMSProp,MAE,0.001,12,2,0.212899
769,400,Consumption,GRU,5,RMSProp,MAE,0.001,12,2,0.0736778
770,50,Consumption,GRU,5,RMSProp,MAE,0.001,12,4,0.158989
770,100,Consumption,GRU,5,RMSProp,MAE,0.001,12,4,0.0708086
770,200,Consumption,GRU,5,RMSProp,MAE,0.001,12,4,0.102458
770,400,Consumption,GRU,5,RMSProp,MAE,0.001,12,4,0.050913
771,50,Consumption,GRU,5,RMSProp,MAE,0.001,24,2,0.156985
771,100,Consumption,GRU,5,RMSProp,MAE,0.001,24,2,0.117125
771,200,Consumption,GRU,5,RMSProp,MAE,0.001,24,2,0.147555
771,400,Consumption,GRU,5,RMSProp,MAE,0.001,24,2,0.0980549
772,50,Consumption,GRU,5,RMSProp,MAE,0.001,24,4,0.0768279
772,100,Consumption,GRU,5,RMSProp,MAE,0.001,24,4,0.0628181
772,200,Consumption,GRU,5,RMSProp,MAE,0.001,24,4,-0.00788839
772,400,Consumption,GRU,5,RMSProp,MAE,0.001,24,4,0.1328
773,50,Consumption,GRU,5,RMSProp,MAE,0.001,36,2,0.161531
773,100,Consumption,GRU,5,RMSProp,MAE,0.001,36,2,0.164891
773,200,Consumption,GRU,5,RMSProp,MAE,0.001,36,2,0.215814
773,400,Consumption,GRU,5,RMSProp,MAE,0.001,36,2,0.114363
774,50,Consumption,GRU,5,RMSProp,MAE,0.001,36,4,0.182021
774,100,Consumption,GRU,5,RMSProp,MAE,0.001,36,4,0.157094
774,200,Consumption,GRU,5,RMSProp,MAE,0.001,36,4,0.17716
774,400,Consumption,GRU,5,RMSProp,MAE,0.001,36,4,0.202133
775,50,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.0001,1,2,0.143277
775,100,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.0001,1,2,0.154749
775,200,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.0001,1,2,0.1691
775,400,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.0001,1,2,0.128365
776,50,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.0001,1,4,0.126642
776,100,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.0001,1,4,0.166006
776,200,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.0001,1,4,0.140443
776,400,Consumption,FEEDFORWARD,5,RMSProp,MAE,0.0001,1,4,0.124322
781,50,Consumption,LSTM,5,RMSProp,MAE,0.0001,12,2,-0.0779712
781,100,Consumption,LSTM,5,RMSProp,MAE,0.0001,12,2,-0.0345395
781,200,Consumption,LSTM,5,RMSProp,MAE,0.0001,12,2,0.0978101
781,400,Consumption,LSTM,5,RMSProp,MAE,0.0001,12,2,0.134389
782,50,Consumption,LSTM,5,RMSProp,MAE,0.0001,12,4,-0.0959813
782,100,Consumption,LSTM,5,RMSProp,MAE,0.0001,12,4,-0.0958138
782,200,Consumption,LSTM,5,RMSProp,MAE,0.0001,12,4,0.00435559
782,400,Consumption,LSTM,5,RMSProp,MAE,0.0001,12,4,0.116677
783,50,Consumption,LSTM,5,RMSProp,MAE,0.0001,24,2,-0.120919
783,100,Consumption,LSTM,5,RMSProp,MAE,0.0001,24,2,-0.00664879
783,200,Consumption,LSTM,5,RMSProp,MAE,0.0001,24,2,0.0272615
783,400,Consumption,LSTM,5,RMSProp,MAE,0.0001,24,2,0.072077
784,50,Consumption,LSTM,5,RMSProp,MAE,0.0001,24,4,-0.0930073
784,100,Consumption,LSTM,5,RMSProp,MAE,0.0001,24,4,-0.0609618
784,200,Consumption,LSTM,5,RMSProp,MAE,0.0001,24,4,0.0444139
784,400,Consumption,LSTM,5,RMSProp,MAE,0.0001,24,4,0.0697131
785,50,Consumption,LSTM,5,RMSProp,MAE,0.0001,36,2,-0.140747
785,100,Consumption,LSTM,5,RMSProp,MAE,0.0001,36,2,0.0124697
785,200,Consumption,LSTM,5,RMSProp,MAE,0.0001,36,2,0.0483198
785,400,Consumption,LSTM,5,RMSProp,MAE,0.0001,36,2,0.12522
786,50,Consumption,LSTM,5,RMSProp,MAE,0.0001,36,4,-0.188898
786,100,Consumption,LSTM,5,RMSProp,MAE,0.0001,36,4,-0.11252
786,200,Consumption,LSTM,5,RMSProp,MAE,0.0001,36,4,-0.0634809
786,400,Consumption,LSTM,5,RMSProp,MAE,0.0001,36,4,-0.0227226
787,50,Consumption,GRU,5,RMSProp,MAE,0.0001,12,2,0.11274
787,100,Consumption,GRU,5,RMSProp,MAE,0.0001,12,2,0.209414
787,200,Consumption,GRU,5,RMSProp,MAE,0.0001,12,2,0.112017
787,400,Consumption,GRU,5,RMSProp,MAE,0.0001,12,2,0.156807
788,50,Consumption,GRU,5,RMSProp,MAE,0.0001,12,4,0.0788586
788,100,Consumption,GRU,5,RMSProp,MAE,0.0001,12,4,0.0359007
788,200,Consumption,GRU,5,RMSProp,MAE,0.0001,12,4,0.160282
788,400,Consumption,GRU,5,RMSProp,MAE,0.0001,12,4,0.154656
789,50,Consumption,GRU,5,RMSProp,MAE,0.0001,24,2,0.128857
789,100,Consumption,GRU,5,RMSProp,MAE,0.0001,24,2,0.114149
789,200,Consumption,GRU,5,RMSProp,MAE,0.0001,24,2,0.171508
789,400,Consumption,GRU,5,RMSProp,MAE,0.0001,24,2,0.157693
790,50,Consumption,GRU,5,RMSProp,MAE,0.0001,24,4,0.0539944
790,100,Consumption,GRU,5,RMSProp,MAE,0.0001,24,4,0.0870377
790,200,Consumption,GRU,5,RMSProp,MAE,0.0001,24,4,0.133137
790,400,Consumption,GRU,5,RMSProp,MAE,0.0001,24,4,0.118748
791,50,Consumption,GRU,5,RMSProp,MAE,0.0001,36,2,0.103244
791,100,Consumption,GRU,5,RMSProp,MAE,0.0001,36,2,0.138698
791,200,Consumption,GRU,5,RMSProp,MAE,0.0001,36,2,0.129669
791,400,Consumption,GRU,5,RMSProp,MAE,0.0001,36,2,0.157593
792,50,Consumption,GRU,5,RMSProp,MAE,0.0001,36,4,-0.0480316
792,100,Consumption,GRU,5,RMSProp,MAE,0.0001,36,4,0.0924382
792,200,Consumption,GRU,5,RMSProp,MAE,0.0001,36,4,0.143058
792,400,Consumption,GRU,5,RMSProp,MAE,0.0001,36,4,0.166148
793,50,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.001,1,2,0.231348
793,100,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.001,1,2,0.207448
793,200,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.001,1,2,0.216124
793,400,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.001,1,2,0.0929643
794,50,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.001,1,4,0.122301
794,100,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.001,1,4,0.126243
794,200,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.001,1,4,0.0128246
794,400,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.001,1,4,-0.195537
799,50,Consumption,LSTM,5,RMSProp,MSE,0.001,12,2,0.216479
799,100,Consumption,LSTM,5,RMSProp,MSE,0.001,12,2,0.126852
799,200,Consumption,LSTM,5,RMSProp,MSE,0.001,12,2,-0.131333
799,400,Consumption,LSTM,5,RMSProp,MSE,0.001,12,2,-0.251515
800,50,Consumption,LSTM,5,RMSProp,MSE,0.001,12,4,0.191301
800,100,Consumption,LSTM,5,RMSProp,MSE,0.001,12,4,0.058421
800,200,Consumption,LSTM,5,RMSProp,MSE,0.001,12,4,0.071297
800,400,Consumption,LSTM,5,RMSProp,MSE,0.001,12,4,-0.146531
801,50,Consumption,LSTM,5,RMSProp,MSE,0.001,24,2,0.0830709
801,100,Consumption,LSTM,5,RMSProp,MSE,0.001,24,2,-0.0029127
801,200,Consumption,LSTM,5,RMSProp,MSE,0.001,24,2,-0.185134
801,400,Consumption,LSTM,5,RMSProp,MSE,0.001,24,2,-0.217483
802,50,Consumption,LSTM,5,RMSProp,MSE,0.001,24,4,0.157364
802,100,Consumption,LSTM,5,RMSProp,MSE,0.001,24,4,0.157836
802,200,Consumption,LSTM,5,RMSProp,MSE,0.001,24,4,-0.0788648
802,400,Consumption,LSTM,5,RMSProp,MSE,0.001,24,4,0.131695
803,50,Consumption,LSTM,5,RMSProp,MSE,0.001,36,2,0.211063
803,100,Consumption,LSTM,5,RMSProp,MSE,0.001,36,2,0.10499
803,200,Consumption,LSTM,5,RMSProp,MSE,0.001,36,2,-0.338791
803,400,Consumption,LSTM,5,RMSProp,MSE,0.001,36,2,-0.279085
804,50,Consumption,LSTM,5,RMSProp,MSE,0.001,36,4,0.131909
804,100,Consumption,LSTM,5,RMSProp,MSE,0.001,36,4,0.189891
804,200,Consumption,LSTM,5,RMSProp,MSE,0.001,36,4,-0.175809
804,400,Consumption,LSTM,5,RMSProp,MSE,0.001,36,4,-0.126014
805,50,Consumption,GRU,5,RMSProp,MSE,0.001,12,2,0.180426
805,100,Consumption,GRU,5,RMSProp,MSE,0.001,12,2,0.113823
805,200,Consumption,GRU,5,RMSProp,MSE,0.001,12,2,-0.0685404
805,400,Consumption,GRU,5,RMSProp,MSE,0.001,12,2,-0.340735
806,50,Consumption,GRU,5,RMSProp,MSE,0.001,12,4,0.197223
806,100,Consumption,GRU,5,RMSProp,MSE,0.001,12,4,0.0781718
806,200,Consumption,GRU,5,RMSProp,MSE,0.001,12,4,-0.167972
806,400,Consumption,GRU,5,RMSProp,MSE,0.001,12,4,-0.0247654
807,50,Consumption,GRU,5,RMSProp,MSE,0.001,24,2,0.147116
807,100,Consumption,GRU,5,RMSProp,MSE,0.001,24,2,0.0632176
807,200,Consumption,GRU,5,RMSProp,MSE,0.001,24,2,-0.221457
807,400,Consumption,GRU,5,RMSProp,MSE,0.001,24,2,-0.209605
808,50,Consumption,GRU,5,RMSProp,MSE,0.001,24,4,0.249896
808,100,Consumption,GRU,5,RMSProp,MSE,0.001,24,4,0.077155
808,200,Consumption,GRU,5,RMSProp,MSE,0.001,24,4,-0.186815
808,400,Consumption,GRU,5,RMSProp,MSE,0.001,24,4,0.0868229
809,50,Consumption,GRU,5,RMSProp,MSE,0.001,36,2,0.239201
809,100,Consumption,GRU,5,RMSProp,MSE,0.001,36,2,0.0982641
809,200,Consumption,GRU,5,RMSProp,MSE,0.001,36,2,-0.475666
809,400,Consumption,GRU,5,RMSProp,MSE,0.001,36,2,-0.353357
810,50,Consumption,GRU,5,RMSProp,MSE,0.001,36,4,0.192351
810,100,Consumption,GRU,5,RMSProp,MSE,0.001,36,4,0.0790958
810,200,Consumption,GRU,5,RMSProp,MSE,0.001,36,4,-0.104523
810,400,Consumption,GRU,5,RMSProp,MSE,0.001,36,4,-0.0141562
811,50,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.0001,1,2,0.266844
811,100,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.0001,1,2,0.257456
811,200,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.0001,1,2,0.272987
811,400,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.0001,1,2,0.271887
812,50,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.0001,1,4,0.249213
812,100,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.0001,1,4,0.259252
812,200,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.0001,1,4,0.237613
812,400,Consumption,FEEDFORWARD,5,RMSProp,MSE,0.0001,1,4,0.122945
817,50,Consumption,LSTM,5,RMSProp,MSE,0.0001,12,2,0.124683
817,100,Consumption,LSTM,5,RMSProp,MSE,0.0001,12,2,0.171089
817,200,Consumption,LSTM,5,RMSProp,MSE,0.0001,12,2,0.169749
817,400,Consumption,LSTM,5,RMSProp,MSE,0.0001,12,2,0.179012
818,50,Consumption,LSTM,5,RMSProp,MSE,0.0001,12,4,0.0865078
818,100,Consumption,LSTM,5,RMSProp,MSE,0.0001,12,4,0.048148
818,200,Consumption,LSTM,5,RMSProp,MSE,0.0001,12,4,0.0224098
818,400,Consumption,LSTM,5,RMSProp,MSE,0.0001,12,4,0.109949
819,50,Consumption,LSTM,5,RMSProp,MSE,0.0001,24,2,-0.00761315
819,100,Consumption,LSTM,5,RMSProp,MSE,0.0001,24,2,0.172268
819,200,Consumption,LSTM,5,RMSProp,MSE,0.0001,24,2,0.232147
819,400,Consumption,LSTM,5,RMSProp,MSE,0.0001,24,2,0.193833
820,50,Consumption,LSTM,5,RMSProp,MSE,0.0001,24,4,0.0715673
820,100,Consumption,LSTM,5,RMSProp,MSE,0.0001,24,4,0.119311
820,200,Consumption,LSTM,5,RMSProp,MSE,0.0001,24,4,0.151247
820,400,Consumption,LSTM,5,RMSProp,MSE,0.0001,24,4,0.1556
821,50,Consumption,LSTM,5,RMSProp,MSE,0.0001,36,2,0.0581999
821,100,Consumption,LSTM,5,RMSProp,MSE,0.0001,36,2,0.0987893
821,200,Consumption,LSTM,5,RMSProp,MSE,0.0001,36,2,0.186887
821,400,Consumption,LSTM,5,RMSProp,MSE,0.0001,36,2,0.251078
822,50,Consumption,LSTM,5,RMSProp,MSE,0.0001,36,4,0.0490163
822,100,Consumption,LSTM,5,RMSProp,MSE,0.0001,36,4,0.0441009
822,200,Consumption,LSTM,5,RMSProp,MSE,0.0001,36,4,0.0877568
822,400,Consumption,LSTM,5,RMSProp,MSE,0.0001,36,4,-0.128669
823,50,Consumption,GRU,5,RMSProp,MSE,0.0001,12,2,0.20665
823,100,Consumption,GRU,5,RMSProp,MSE,0.0001,12,2,0.217806
823,200,Consumption,GRU,5,RMSProp,MSE,0.0001,12,2,0.22476
823,400,Consumption,GRU,5,RMSProp,MSE,0.0001,12,2,0.210364
824,50,Consumption,GRU,5,RMSProp,MSE,0.0001,12,4,0.200704
824,100,Consumption,GRU,5,RMSProp,MSE,0.0001,12,4,0.172267
824,200,Consumption,GRU,5,RMSProp,MSE,0.0001,12,4,0.20677
824,400,Consumption,GRU,5,RMSProp,MSE,0.0001,12,4,0.204832
825,50,Consumption,GRU,5,RMSProp,MSE,0.0001,24,2,0.19145
825,100,Consumption,GRU,5,RMSProp,MSE,0.0001,24,2,0.193575
825,200,Consumption,GRU,5,RMSProp,MSE,0.0001,24,2,0.0677543
825,400,Consumption,GRU,5,RMSProp,MSE,0.0001,24,2,0.183863
826,50,Consumption,GRU,5,RMSProp,MSE,0.0001,24,4,0.0442908
826,100,Consumption,GRU,5,RMSProp,MSE,0.0001,24,4,0.236482
826,200,Consumption,GRU,5,RMSProp,MSE,0.0001,24,4,0.17609
826,400,Consumption,GRU,5,RMSProp,MSE,0.0001,24,4,0.207299
827,50,Consumption,GRU,5,RMSProp,MSE,0.0001,36,2,0.1451
827,100,Consumption,GRU,5,RMSProp,MSE,0.0001,36,2,0.236438
827,200,Consumption,GRU,5,RMSProp,MSE,0.0001,36,2,0.216139
827,400,Consumption,GRU,5,RMSProp,MSE,0.0001,36,2,0.217316
828,50,Consumption,GRU,5,RMSProp,MSE,0.0001,36,4,0.208921
828,100,Consumption,GRU,5,RMSProp,MSE,0.0001,36,4,0.238292
828,200,Consumption,GRU,5,RMSProp,MSE,0.0001,36,4,0.229708
828,400,Consumption,GRU,5,RMSProp,MSE,0.0001,36,4,0.245154
829,50,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.001,1,2,-1.30108
829,100,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.001,1,2,-30.0734
829,200,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.001,1,2,-5.89797
829,400,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.001,1,2,-9.12136
830,50,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.001,1,4,-0.301861
830,100,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.001,1,4,-0.0366766
830,200,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.001,1,4,-97.6383
830,400,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.001,1,4,-2166.2
835,50,Consumption,LSTM,5,RMSProp,MAPE,0.001,12,2,-0.329317
835,100,Consumption,LSTM,5,RMSProp,MAPE,0.001,12,2,-0.296975
835,200,Consumption,LSTM,5,RMSProp,MAPE,0.001,12,2,-0.176626
835,400,Consumption,LSTM,5,RMSProp,MAPE,0.001,12,2,-0.0388069
836,50,Consumption,LSTM,5,RMSProp,MAPE,0.001,12,4,-0.743566
836,100,Consumption,LSTM,5,RMSProp,MAPE,0.001,12,4,-0.356774
836,200,Consumption,LSTM,5,RMSProp,MAPE,0.001,12,4,-0.362297
836,400,Consumption,LSTM,5,RMSProp,MAPE,0.001,12,4,-0.502369
837,50,Consumption,LSTM,5,RMSProp,MAPE,0.001,24,2,-0.416981
837,100,Consumption,LSTM,5,RMSProp,MAPE,0.001,24,2,-0.422122
837,200,Consumption,LSTM,5,RMSProp,MAPE,0.001,24,2,-0.314334
837,400,Consumption,LSTM,5,RMSProp,MAPE,0.001,24,2,-0.0379833
838,50,Consumption,LSTM,5,RMSProp,MAPE,0.001,24,4,-0.745407
838,100,Consumption,LSTM,5,RMSProp,MAPE,0.001,24,4,-0.627394
838,200,Consumption,LSTM,5,RMSProp,MAPE,0.001,24,4,-0.267877
838,400,Consumption,LSTM,5,RMSProp,MAPE,0.001,24,4,-0.160587
839,50,Consumption,LSTM,5,RMSProp,MAPE,0.001,36,2,-0.485043
839,100,Consumption,LSTM,5,RMSProp,MAPE,0.001,36,2,-0.424204
839,200,Consumption,LSTM,5,RMSProp,MAPE,0.001,36,2,-0.180187
839,400,Consumption,LSTM,5,RMSProp,MAPE,0.001,36,2,-0.0758391
840,50,Consumption,LSTM,5,RMSProp,MAPE,0.001,36,4,-0.805181
840,100,Consumption,LSTM,5,RMSProp,MAPE,0.001,36,4,-0.78503
840,200,Consumption,LSTM,5,RMSProp,MAPE,0.001,36,4,-0.435064
840,400,Consumption,LSTM,5,RMSProp,MAPE,0.001,36,4,-0.404367
841,50,Consumption,GRU,5,RMSProp,MAPE,0.001,12,2,-0.282975
841,100,Consumption,GRU,5,RMSProp,MAPE,0.001,12,2,-0.361547
841,200,Consumption,GRU,5,RMSProp,MAPE,0.001,12,2,-0.299636
841,400,Consumption,GRU,5,RMSProp,MAPE,0.001,12,2,-0.0567382
842,50,Consumption,GRU,5,RMSProp,MAPE,0.001,12,4,-0.280168
842,100,Consumption,GRU,5,RMSProp,MAPE,0.001,12,4,-0.424903
842,200,Consumption,GRU,5,RMSProp,MAPE,0.001,12,4,-0.12485
842,400,Consumption,GRU,5,RMSProp,MAPE,0.001,12,4,-0.679789
843,50,Consumption,GRU,5,RMSProp,MAPE,0.001,24,2,-0.515151
843,100,Consumption,GRU,5,RMSProp,MAPE,0.001,24,2,-0.458552
843,200,Consumption,GRU,5,RMSProp,MAPE,0.001,24,2,-0.571793
843,400,Consumption,GRU,5,RMSProp,MAPE,0.001,24,2,-0.270594
844,50,Consumption,GRU,5,RMSProp,MAPE,0.001,24,4,-0.114448
844,100,Consumption,GRU,5,RMSProp,MAPE,0.001,24,4,-0.443248
844,200,Consumption,GRU,5,RMSProp,MAPE,0.001,24,4,-0.746181
844,400,Consumption,GRU,5,RMSProp,MAPE,0.001,24,4,-0.728714
845,50,Consumption,GRU,5,RMSProp,MAPE,0.001,36,2,-0.393707
845,100,Consumption,GRU,5,RMSProp,MAPE,0.001,36,2,-0.345931
845,200,Consumption,GRU,5,RMSProp,MAPE,0.001,36,2,-0.28523
845,400,Consumption,GRU,5,RMSProp,MAPE,0.001,36,2,-0.177724
846,50,Consumption,GRU,5,RMSProp,MAPE,0.001,36,4,-0.438949
846,100,Consumption,GRU,5,RMSProp,MAPE,0.001,36,4,-0.530622
846,200,Consumption,GRU,5,RMSProp,MAPE,0.001,36,4,-0.309613
846,400,Consumption,GRU,5,RMSProp,MAPE,0.001,36,4,-0.385763
847,50,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.0001,1,2,-0.174956
847,100,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.0001,1,2,-0.11585
847,200,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.0001,1,2,-0.0990134
847,400,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.0001,1,2,-0.0732224
848,50,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.0001,1,4,-0.112879
848,100,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.0001,1,4,-0.127147
848,200,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.0001,1,4,-0.114385
848,400,Consumption,FEEDFORWARD,5,RMSProp,MAPE,0.0001,1,4,-0.105335
853,50,Consumption,LSTM,5,RMSProp,MAPE,0.0001,12,2,-0.358555
853,100,Consumption,LSTM,5,RMSProp,MAPE,0.0001,12,2,-0.429549
853,200,Consumption,LSTM,5,RMSProp,MAPE,0.0001,12,2,-0.375917
853,400,Consumption,LSTM,5,RMSProp,MAPE,0.0001,12,2,-0.289759
854,50,Consumption,LSTM,5,RMSProp,MAPE,0.0001,12,4,-0.45294
854,100,Consumption,LSTM,5,RMSProp,MAPE,0.0001,12,4,-0.368542
854,200,Consumption,LSTM,5,RMSProp,MAPE,0.0001,12,4,-0.345592
854,400,Consumption,LSTM,5,RMSProp,MAPE,0.0001,12,4,-0.315443
855,50,Consumption,LSTM,5,RMSProp,MAPE,0.0001,24,2,-0.457559
855,100,Consumption,LSTM,5,RMSProp,MAPE,0.0001,24,2,-0.548524
855,200,Consumption,LSTM,5,RMSProp,MAPE,0.0001,24,2,-0.305692
855,400,Consumption,LSTM,5,RMSProp,MAPE,0.0001,24,2,-0.345555
856,50,Consumption,LSTM,5,RMSProp,MAPE,0.0001,24,4,-0.418015
856,100,Consumption,LSTM,5,RMSProp,MAPE,0.0001,24,4,-0.187329
856,200,Consumption,LSTM,5,RMSProp,MAPE,0.0001,24,4,-0.285551
856,400,Consumption,LSTM,5,RMSProp,MAPE,0.0001,24,4,-0.238277
857,50,Consumption,LSTM,5,RMSProp,MAPE,0.0001,36,2,-0.501709
857,100,Consumption,LSTM,5,RMSProp,MAPE,0.0001,36,2,-0.336892
857,200,Consumption,LSTM,5,RMSProp,MAPE,0.0001,36,2,-0.327066
857,400,Consumption,LSTM,5,RMSProp,MAPE,0.0001,36,2,-0.431786
858,50,Consumption,LSTM,5,RMSProp,MAPE,0.0001,36,4,-0.355941
858,100,Consumption,LSTM,5,RMSProp,MAPE,0.0001,36,4,-0.362893
858,200,Consumption,LSTM,5,RMSProp,MAPE,0.0001,36,4,-0.324469
858,400,Consumption,LSTM,5,RMSProp,MAPE,0.0001,36,4,-0.269697
859,50,Consumption,GRU,5,RMSProp,MAPE,0.0001,12,2,-0.449309
859,100,Consumption,GRU,5,RMSProp,MAPE,0.0001,12,2,-0.177639
859,200,Consumption,GRU,5,RMSProp,MAPE,0.0001,12,2,-0.280955
859,400,Consumption,GRU,5,RMSProp,MAPE,0.0001,12,2,-0.134557
860,50,Consumption,GRU,5,RMSProp,MAPE,0.0001,12,4,-0.499241
860,100,Consumption,GRU,5,RMSProp,MAPE,0.0001,12,4,-0.174844
860,200,Consumption,GRU,5,RMSProp,MAPE,0.0001,12,4,-0.312144
860,400,Consumption,GRU,5,RMSProp,MAPE,0.0001,12,4,-0.358999
861,50,Consumption,GRU,5,RMSProp,MAPE,0.0001,24,2,-0.339152
861,100,Consumption,GRU,5,RMSProp,MAPE,0.0001,24,2,-0.445267
861,200,Consumption,GRU,5,RMSProp,MAPE,0.0001,24,2,-0.433181
861,400,Consumption,GRU,5,RMSProp,MAPE,0.0001,24,2,-0.270915
862,50,Consumption,GRU,5,RMSProp,MAPE,0.0001,24,4,-0.240341
862,100,Consumption,GRU,5,RMSProp,MAPE,0.0001,24,4,-0.29125
862,200,Consumption,GRU,5,RMSProp,MAPE,0.0001,24,4,-0.328947
862,400,Consumption,GRU,5,RMSProp,MAPE,0.0001,24,4,-0.168159
863,50,Consumption,GRU,5,RMSProp,MAPE,0.0001,36,2,-0.439135
863,100,Consumption,GRU,5,RMSProp,MAPE,0.0001,36,2,-0.433888
863,200,Consumption,GRU,5,RMSProp,MAPE,0.0001,36,2,-0.111894
863,400,Consumption,GRU,5,RMSProp,MAPE,0.0001,36,2,-0.368425
864,50,Consumption,GRU,5,RMSProp,MAPE,0.0001,36,4,-0.447312
864,100,Consumption,GRU,5,RMSProp,MAPE,0.0001,36,4,-0.310145
864,200,Consumption,GRU,5,RMSProp,MAPE,0.0001,36,4,-0.48431
864,400,Consumption,GRU,5,RMSProp,MAPE,0.0001,36,4,-0.267718
